ID	Species	R or P	Reaction Name	Mass
11499_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11499_0	C1(CNC(C1)=C)=O	-1	Transamination (inverse)	97.052763849
11499_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11499_0	C=C1CC(CN1)N	1	Transamination (inverse)	98.08439833
11500_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11500_0	C1(CNC(C1)=C)=O	-1	Transamination (inverse)	97.052763849
11500_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11500_0	C=C1CC(CN1)N	1	Transamination (inverse)	98.08439833
11501_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11501_0	C1(CNC(C1)=C)=O	-1	Transamination (inverse)	97.052763849
11501_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11501_0	C=C1CC(CN1)N	1	Transamination (inverse)	98.08439833
11502_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11502_0	C1(CNC=CC1)=O	-1	Transamination (inverse)	97.052763849
11502_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11502_0	C1NCC(CC=1)N	1	Transamination (inverse)	98.08439833
11503_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11503_0	C1(CNC=CC1)=O	-1	Transamination (inverse)	97.052763849
11503_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11503_0	C1NCC(CC=1)N	1	Transamination (inverse)	98.08439833
11504_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11504_0	C1(CNC=CC1)=O	-1	Transamination (inverse)	97.052763849
11504_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11504_0	C1NCC(CC=1)N	1	Transamination (inverse)	98.08439833
11505_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11505_0	C1(CNC=CC1)=O	-1	Transamination (inverse)	97.052763849
11505_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11505_0	C1NCC(CC=1)N	1	Transamination (inverse)	98.08439833
11506_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11506_0	C1(CNC=CC1)=O	-1	Transamination (inverse)	97.052763849
11506_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11506_0	C1NCC(CC=1)N	1	Transamination (inverse)	98.08439833
11507_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11507_0	C1NCC(C=1)=O	-1	Transamination (inverse)	83.037113785
11507_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11507_0	C1NCC(C=1)N	1	Transamination (inverse)	84.068748266
11508_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11508_0	C1NCC(C=1)=O	-1	Transamination (inverse)	83.037113785
11508_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11508_0	C1NCC(C=1)N	1	Transamination (inverse)	84.068748266
11509_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11509_0	C1NCC(C=1)=O	-1	Transamination (inverse)	83.037113785
11509_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11509_0	C1NCC(C=1)N	1	Transamination (inverse)	84.068748266
11510_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11510_0	C1NCC(C=1)=O	-1	Transamination (inverse)	83.037113785
11510_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11510_0	C1NCC(C=1)N	1	Transamination (inverse)	84.068748266
11511_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11511_0	C1NCC(C=1)=O	-1	Transamination (inverse)	83.037113785
11511_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11511_0	C1NCC(C=1)N	1	Transamination (inverse)	84.068748266
11512_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11512_0	C=C1C(CCN1)=O	-1	Transamination (inverse)	97.052763849
11512_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11512_0	C=C1C(CCN1)N	1	Transamination (inverse)	98.08439833
11513_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11513_0	C=C1C(CCN1)=O	-1	Transamination (inverse)	97.052763849
11513_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11513_0	C=C1C(CCN1)N	1	Transamination (inverse)	98.08439833
11514_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11514_0	C=C1C(CCN1)=O	-1	Transamination (inverse)	97.052763849
11514_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11514_0	C=C1C(CCN1)N	1	Transamination (inverse)	98.08439833
11515_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11515_0	C=C1C(CCN1)=O	-1	Transamination (inverse)	97.052763849
11515_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11515_0	C=C1C(CCN1)N	1	Transamination (inverse)	98.08439833
11516_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11516_0	C=C1C(CCN1)=O	-1	Transamination (inverse)	97.052763849
11516_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11516_0	C=C1C(CCN1)N	1	Transamination (inverse)	98.08439833
11517_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11517_0	C1NCCC(C=1)=O	-1	Transamination (inverse)	97.052763849
11517_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11517_0	C1NCCC(C=1)N	1	Transamination (inverse)	98.08439833
11518_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11518_0	C1NCCC(C=1)=O	-1	Transamination (inverse)	97.052763849
11518_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11518_0	C1NCCC(C=1)N	1	Transamination (inverse)	98.08439833
11519_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11519_0	C1NCCC(C=1)=O	-1	Transamination (inverse)	97.052763849
11519_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11519_0	C1NCCC(C=1)N	1	Transamination (inverse)	98.08439833
11520_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11520_0	C1NCCC(C=1)=O	-1	Transamination (inverse)	97.052763849
11520_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11520_0	C1NCCC(C=1)N	1	Transamination (inverse)	98.08439833
11521_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11521_0	C1NCCC(C=1)=O	-1	Transamination (inverse)	97.052763849
11521_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11521_0	C1NCCC(C=1)N	1	Transamination (inverse)	98.08439833
11522_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11522_0	C1N(C)CC(C=1)=O	-1	Transamination (inverse)	97.052763849
11522_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11522_0	C1N(C)CC(C=1)N	1	Transamination (inverse)	98.08439833
11523_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11523_0	C1N(C)CC(C=1)=O	-1	Transamination (inverse)	97.052763849
11523_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11523_0	C1N(C)CC(C=1)N	1	Transamination (inverse)	98.08439833
11524_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11524_0	C1N(C)CC(C=1)=O	-1	Transamination (inverse)	97.052763849
11524_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11524_0	C1N(C)CC(C=1)N	1	Transamination (inverse)	98.08439833
11525_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11525_0	C1N(C)CC(C=1)=O	-1	Transamination (inverse)	97.052763849
11525_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11525_0	C1N(C)CC(C=1)N	1	Transamination (inverse)	98.08439833
11526_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11526_0	C1N(C)CC(C=1)=O	-1	Transamination (inverse)	97.052763849
11526_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11526_0	C1N(C)CC(C=1)N	1	Transamination (inverse)	98.08439833
11527_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11527_0	C(C(C(C)=O)=C)#N	-1	Transamination (inverse)	95.037113785
11527_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11527_0	C(C(C(C)N)=C)#N	1	Transamination (inverse)	96.068748266
11528_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11528_0	C(C(C(C)=O)=C)#N	-1	Transamination (inverse)	95.037113785
11528_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11528_0	C(C(C(C)N)=C)#N	1	Transamination (inverse)	96.068748266
11529_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11529_0	C(C(C(C)=O)=C)#N	-1	Transamination (inverse)	95.037113785
11529_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11529_0	C(C(C(C)N)=C)#N	1	Transamination (inverse)	96.068748266
11530_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11530_0	C(C(C(C)=O)=C)#N	-1	Transamination (inverse)	95.037113785
11530_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11530_0	C(C(C(C)N)=C)#N	1	Transamination (inverse)	96.068748266
11531_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11531_0	C(C(C(C)=O)=C)#N	-1	Transamination (inverse)	95.037113785
11531_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11531_0	C(C(C(C)N)=C)#N	1	Transamination (inverse)	96.068748266
11532_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11532_0	C1(C=NCC1N)=O	-1	Transamination (inverse)	98.048012822
11532_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11532_0	C1C(C(CN=1)N)N	1	Transamination (inverse)	99.079647303
11533_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11533_0	C1(C=NCC1N)=O	-1	Transamination (inverse)	98.048012822
11533_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11533_0	C1C(C(CN=1)N)N	1	Transamination (inverse)	99.079647303
11534_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11534_0	C1(C=NCC1N)=O	-1	Transamination (inverse)	98.048012822
11534_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11534_0	C1C(C(CN=1)N)N	1	Transamination (inverse)	99.079647303
11535_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11535_0	C1(C=NCC1N)=O	-1	Transamination (inverse)	98.048012822
11535_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11535_0	C1C(C(CN=1)N)N	1	Transamination (inverse)	99.079647303
11536_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11536_0	C1(C=NCC1N)=O	-1	Transamination (inverse)	98.048012822
11536_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11536_0	C1C(C(CN=1)N)N	1	Transamination (inverse)	99.079647303
11537_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11537_0	C1(CN=C(C)C1)=O	-1	Transamination (inverse)	97.052763849
11537_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11537_0	C1(C)CC(CN=1)N	1	Transamination (inverse)	98.08439833
11538_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11538_0	C1(CN=C(C)C1)=O	-1	Transamination (inverse)	97.052763849
11538_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11538_0	C1(C)CC(CN=1)N	1	Transamination (inverse)	98.08439833
11539_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11539_0	C1(CN=C(C)C1)=O	-1	Transamination (inverse)	97.052763849
11539_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11539_0	C1(C)CC(CN=1)N	1	Transamination (inverse)	98.08439833
11540_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11540_0	C1(CN=C(C)C1)=O	-1	Transamination (inverse)	97.052763849
11540_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11540_0	C1(C)CC(CN=1)N	1	Transamination (inverse)	98.08439833
11541_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11541_0	C1(CN=C(C)C1)=O	-1	Transamination (inverse)	97.052763849
11541_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11541_0	C1(C)CC(CN=1)N	1	Transamination (inverse)	98.08439833
11542_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11542_0	C1(C(C)=NCC1)=O	-1	Transamination (inverse)	97.052763849
11542_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11542_0	C1(C)C(CCN=1)N	1	Transamination (inverse)	98.08439833
11543_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11543_0	C1(C(C)=NCC1)=O	-1	Transamination (inverse)	97.052763849
11543_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11543_0	C1(C)C(CCN=1)N	1	Transamination (inverse)	98.08439833
11544_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11544_0	C1(C(C)=NCC1)=O	-1	Transamination (inverse)	97.052763849
11544_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11544_0	C1(C)C(CCN=1)N	1	Transamination (inverse)	98.08439833
11545_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11545_0	C1(C(C)=NCC1)=O	-1	Transamination (inverse)	97.052763849
11545_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11545_0	C1(C)C(CCN=1)N	1	Transamination (inverse)	98.08439833
11546_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11546_0	C1(C(C)=NCC1)=O	-1	Transamination (inverse)	97.052763849
11546_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11546_0	C1(C)C(CCN=1)N	1	Transamination (inverse)	98.08439833
11547_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11547_0	C1CCC(CN=1)=O	-1	Transamination (inverse)	97.052763849
11547_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11547_0	C1CCC(CN=1)N	1	Transamination (inverse)	98.08439833
11548_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11548_0	C1CCC(CN=1)=O	-1	Transamination (inverse)	97.052763849
11548_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11548_0	C1CCC(CN=1)N	1	Transamination (inverse)	98.08439833
11549_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11549_0	C1CCC(CN=1)=O	-1	Transamination (inverse)	97.052763849
11549_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11549_0	C1CCC(CN=1)N	1	Transamination (inverse)	98.08439833
11550_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11550_0	C1CCC(CN=1)=O	-1	Transamination (inverse)	97.052763849
11550_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11550_0	C1CCC(CN=1)N	1	Transamination (inverse)	98.08439833
11551_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11551_0	C1CCC(CN=1)=O	-1	Transamination (inverse)	97.052763849
11551_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11551_0	C1CCC(CN=1)N	1	Transamination (inverse)	98.08439833
11552_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11552_0	C(N)#CC=O	-1	Transamination (inverse)	69.021463721
11552_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11552_0	C(N)#CCN	1	Transamination (inverse)	70.053098202
11553_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11553_0	C(N)#CC=O	-1	Transamination (inverse)	69.021463721
11553_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11553_0	C(N)#CCN	1	Transamination (inverse)	70.053098202
11554_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11554_0	C(N)#CC=O	-1	Transamination (inverse)	69.021463721
11554_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11554_0	C(N)#CCN	1	Transamination (inverse)	70.053098202
11555_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11555_0	C(N)#CC=O	-1	Transamination (inverse)	69.021463721
11555_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11555_0	C(N)#CCN	1	Transamination (inverse)	70.053098202
11556_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11556_0	C(N)#CC=O	-1	Transamination (inverse)	69.021463721
11556_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11556_0	C(N)#CCN	1	Transamination (inverse)	70.053098202
11558_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11558_0	C(C(C)C)=O	-1	Transamination (inverse)	72.057514876
11558_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11558_0	CC(C)CN	1	Transamination (inverse)	73.089149357
11559_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11559_0	C(C(C)C)=O	-1	Transamination (inverse)	72.057514876
11559_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11559_0	CC(C)CN	1	Transamination (inverse)	73.089149357
11560_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11560_0	C(C(C)C)=O	-1	Transamination (inverse)	72.057514876
11560_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11560_0	CC(C)CN	1	Transamination (inverse)	73.089149357
11561_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11561_0	C(C(C)C)=O	-1	Transamination (inverse)	72.057514876
11561_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11561_0	CC(C)CN	1	Transamination (inverse)	73.089149357
11562_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11562_0	C(C(C)C)=O	-1	Transamination (inverse)	72.057514876
11562_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11562_0	CC(C)CN	1	Transamination (inverse)	73.089149357
11563_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11563_0	C#CC(C=O)=C	-1	Transamination (inverse)	80.026214748
11563_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11563_0	C#CC(CN)=C	1	Transamination (inverse)	81.057849229
11564_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11564_0	C#CC(C=O)=C	-1	Transamination (inverse)	80.026214748
11564_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11564_0	C#CC(CN)=C	1	Transamination (inverse)	81.057849229
11565_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11565_0	C#CC(C=O)=C	-1	Transamination (inverse)	80.026214748
11565_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11565_0	C#CC(CN)=C	1	Transamination (inverse)	81.057849229
11566_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11566_0	C#CC(C=O)=C	-1	Transamination (inverse)	80.026214748
11566_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11566_0	C#CC(CN)=C	1	Transamination (inverse)	81.057849229
11567_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11567_0	C#CC(C=O)=C	-1	Transamination (inverse)	80.026214748
11567_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11567_0	C#CC(CN)=C	1	Transamination (inverse)	81.057849229
11568_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11568_0	C#CC(C=C)=O	-1	Transamination (inverse)	80.026214748
11568_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11568_0	C#CC(C=C)N	1	Transamination (inverse)	81.057849229
11569_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11569_0	C#CC(C=C)=O	-1	Transamination (inverse)	80.026214748
11569_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11569_0	C#CC(C=C)N	1	Transamination (inverse)	81.057849229
11570_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11570_0	C#CC(C=C)=O	-1	Transamination (inverse)	80.026214748
11570_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11570_0	C#CC(C=C)N	1	Transamination (inverse)	81.057849229
11571_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11571_0	C#CC(C=C)=O	-1	Transamination (inverse)	80.026214748
11571_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11571_0	C#CC(C=C)N	1	Transamination (inverse)	81.057849229
11572_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11572_0	C#CC(C=C)=O	-1	Transamination (inverse)	80.026214748
11572_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11572_0	C#CC(C=C)N	1	Transamination (inverse)	81.057849229
11573_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11573_0	C1CC(C(C=1)=O)O	-1	Transamination (inverse)	98.036779432
11573_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11573_0	C1CC(C(C=1)N)O	1	Transamination (inverse)	99.068413913
11574_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11574_0	C1CC(C(C=1)=O)O	-1	Transamination (inverse)	98.036779432
11574_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11574_0	C1CC(C(C=1)N)O	1	Transamination (inverse)	99.068413913
11575_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11575_0	C1CC(C(C=1)=O)O	-1	Transamination (inverse)	98.036779432
11575_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11575_0	C1CC(C(C=1)N)O	1	Transamination (inverse)	99.068413913
11576_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11576_0	C1CC(C(C=1)=O)O	-1	Transamination (inverse)	98.036779432
11576_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11576_0	C1CC(C(C=1)N)O	1	Transamination (inverse)	99.068413913
11577_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11577_0	C1CC(C(C=1)=O)O	-1	Transamination (inverse)	98.036779432
11577_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11577_0	C1CC(C(C=1)N)O	1	Transamination (inverse)	99.068413913
11578_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11578_0	C#CCCC=O	-1	Transamination (inverse)	82.041864812
11578_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11578_0	C#CCCCN	1	Transamination (inverse)	83.073499293
11579_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11579_0	C#CCCC=O	-1	Transamination (inverse)	82.041864812
11579_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11579_0	C#CCCCN	1	Transamination (inverse)	83.073499293
11580_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11580_0	C#CCCC=O	-1	Transamination (inverse)	82.041864812
11580_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11580_0	C#CCCCN	1	Transamination (inverse)	83.073499293
11581_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11581_0	C#CCCC=O	-1	Transamination (inverse)	82.041864812
11581_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11581_0	C#CCCCN	1	Transamination (inverse)	83.073499293
11582_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11582_0	C#CCCC=O	-1	Transamination (inverse)	82.041864812
11582_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11582_0	C#CCCCN	1	Transamination (inverse)	83.073499293
11583_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11583_0	C#CCC(C)=O	-1	Transamination (inverse)	82.041864812
11583_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11583_0	C#CCC(C)N	1	Transamination (inverse)	83.073499293
11584_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11584_0	C#CCC(C)=O	-1	Transamination (inverse)	82.041864812
11584_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11584_0	C#CCC(C)N	1	Transamination (inverse)	83.073499293
11585_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11585_0	C#CCC(C)=O	-1	Transamination (inverse)	82.041864812
11585_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11585_0	C#CCC(C)N	1	Transamination (inverse)	83.073499293
11586_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11586_0	C#CCC(C)=O	-1	Transamination (inverse)	82.041864812
11586_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11586_0	C#CCC(C)N	1	Transamination (inverse)	83.073499293
11587_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11587_0	C#CCC(C)=O	-1	Transamination (inverse)	82.041864812
11587_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11587_0	C#CCC(C)N	1	Transamination (inverse)	83.073499293
11589_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11589_0	C(CCC=C)=O	-1	Transamination (inverse)	84.057514876
11589_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11589_0	C=CCCCN	1	Transamination (inverse)	85.089149357
11590_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11590_0	C(CCC=C)=O	-1	Transamination (inverse)	84.057514876
11590_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11590_0	C=CCCCN	1	Transamination (inverse)	85.089149357
11591_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11591_0	C(CCC=C)=O	-1	Transamination (inverse)	84.057514876
11591_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11591_0	C=CCCCN	1	Transamination (inverse)	85.089149357
11592_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11592_0	C(CCC=C)=O	-1	Transamination (inverse)	84.057514876
11592_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11592_0	C=CCCCN	1	Transamination (inverse)	85.089149357
11593_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11593_0	C(CCC=C)=O	-1	Transamination (inverse)	84.057514876
11593_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11593_0	C=CCCCN	1	Transamination (inverse)	85.089149357
11595_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11595_0	C(C)(CC=C)=O	-1	Transamination (inverse)	84.057514876
11595_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11595_0	C=CCC(C)N	1	Transamination (inverse)	85.089149357
